user_id,company,address,job,type
242205,ห้างหุ้นส่วนจำกัด ดาบเพ็ชร์,"235 ถ.จันอ้น, ห้างหุ้นส่วนจำกัด ดาบเพ็ชร์",Mobile App Developer,workplace
418591,บริษัท บุนยะตีรณะพานิช จำกัด,"6 ถนนนับเนื่องนอ, บริษัท บุนยะตีรณะพานิช จำกัด",Mobile App Developer,workplace
985313,ฉายแสงและทรัพย์ธำรงค์,"416/6 ถ.ทองอยู่, ฉายแสงและทรัพย์ธำรงค์",Cloud Architect,workplace
560738,บริษัท ดาวกระจาย จำกัด,"989/2 ถ.ถมังรักษสัตว์, บริษัท ดาวกระจาย จำกัด",DevOps Engineer,workplace
642246,บริษัท ไตรบรรพอินเตอร์เนชั่นแนล จำกัด,"06 หมู่ 0 ถ.ฉัตรอภิเที่ยงค่ำ, บริษัท ไตรบรรพอินเตอร์เนชั่นแนล จำกัด",คนขับรถแท็กซี่,workplace
546216,ห้างหุ้นส่วนจำกัด ทำประดู่,"1/1 ถ.บัวเผื่อน, ห้างหุ้นส่วนจำกัด ทำประดู่",Full-Stack Developer,workplace
828761,ทรัพย์สารพานิช,"480 ถนนธนประทีป, ทรัพย์สารพานิช",ผู้กำกับ,workplace
187150,หจก.นาคพันธุ์,"934/47 ถนนทรัพย์สาร, หจก.นาคพันธุ์",Full-Stack Developer,workplace
729791,บริษัท ดาวอร่าม จำกัด,"513/3 ถนนติณรัตน์, บริษัท ดาวอร่าม จำกัด",DevOps Engineer,workplace
731086,สมาคมอัตตนาถ,"44/68 ถนนถุงเงิน, สมาคมอัตตนาถ",Backend Developer,workplace
674228,ดาวอร่ามโอสถ,"7 ถนนตรีครุธพันธุ์, ดาวอร่ามโอสถ",Cloud Architect,workplace
173725,บจก.ทรัพย์ธำรงค์ยานยนต์,"845/0 ถนนแจ้งสว่าง, บจก.ทรัพย์ธำรงค์ยานยนต์",Mobile App Developer,workplace
718042,มูลนิธินวลเพ็ง,"50 หมู่ 08 ถ.ธนประทีป, มูลนิธินวลเพ็ง",Mobile App Developer,workplace
837555,ห้างหุ้นส่วนจำกัด ตระกูลบุญอุตสาหกรรม,"730/6 ถ.ดาบเงิน, ห้างหุ้นส่วนจำกัด ตระกูลบุญอุตสาหกรรม",Software Engineer,workplace
112094,บริษัท นะวะมันดรเอ็นจิเนียริ่ง จำกัด,"44 หมู่ 66 ถนนภูภักดี, บริษัท นะวะมันดรเอ็นจิเนียริ่ง จำกัด",นักสืบ,workplace
159964,ห้างหุ้นส่วนจำกัด นามเสวตร,"294 ถ.ปรีชากุลเศรษฐ์, ห้างหุ้นส่วนจำกัด นามเสวตร",DevOps Engineer,workplace
137940,ศรีเผด็จบรรจุภัณฑ์,"73 ถนนถุงเงิน, ศรีเผด็จบรรจุภัณฑ์",โปรแกรมเมอร์,workplace
599136,บริษัท ตันยา จำกัด,"9/5 ถนนนานายน, บริษัท ตันยา จำกัด",Cybersecurity Analyst,workplace
622867,มูลนิธิดีตพันธุ์,"499/14 ถ.ถุงเงิน, มูลนิธิดีตพันธุ์",Cloud Architect,workplace
489997,บจก.สันตะวงศ์เอ็นจิเนียริ่ง,"170 ถ.ธัญเสถียร, บจก.สันตะวงศ์เอ็นจิเนียริ่ง",ผู้กำกับ,workplace
417471,บริษัท นิลวรรณ จำกัด,"28 ถนนหนักแน่น, บริษัท นิลวรรณ จำกัด",นักแปล,workplace
142035,บริษัท นรวิทย์โชติกุล จำกัด (มหาชน),"656 ถนนถนิมมาศ, บริษัท นรวิทย์โชติกุล จำกัด (มหาชน)",AI Researcher,workplace
142627,เตชะกำพุและศรทอง,"62/11 ถนนแก้วชลคราม, เตชะกำพุและศรทอง",เจ้าหน้าทีรักษาความปลอดภัย,workplace
899879,ธนาคารถนัดอาวุธ จำกัด,"125/5 ถ.ตระกูลบุญ, ธนาคารถนัดอาวุธ จำกัด",DevOps Engineer,workplace
881054,หจก.ทองประดิฐ,"43 ถ.บุญญาไลย์, หจก.ทองประดิฐ",Data Scientist,workplace
247879,บริษัท ทัศนสุทธิ จำกัด,"92 หมู่ 42 ถนนบุนยะศัพท์, บริษัท ทัศนสุทธิ จำกัด",Full-Stack Developer,workplace
618917,บริษัท ถนอมกุลบุตรขนส่ง จำกัด,"9/8 ถนนนิยมเซียม, บริษัท ถนอมกุลบุตรขนส่ง จำกัด",Backend Developer,workplace
522622,บริษัท แถมธนขนส่ง จำกัด (มหาชน),"853 ถ.บุญบำรุง, บริษัท แถมธนขนส่ง จำกัด (มหาชน)",นักวิทยาศาสตร์,workplace
838998,ห้างหุ้นส่วนจำกัด อุ่นอกอินเตอร์เนชั่นแนล,"68 ถนนตั้งกุลงาม, ห้างหุ้นส่วนจำกัด อุ่นอกอินเตอร์เนชั่นแนล",Cloud Architect,workplace
262599,ชมรมนฤภัย,"41 ถนนชุมวระ, ชมรมนฤภัย",Cloud Architect,workplace
588585,ห้างหุ้นส่วนสามัญ ทรงโกมลโอสถ,"27 หมู่ 02 ถ.ขอหมั่นกลาง, ห้างหุ้นส่วนสามัญ ทรงโกมลโอสถ",นักโบราณคดี,workplace
824109,ศรีสัตย์ภาพยนตร์,"180/14 ถนนแท่นทอง, ศรีสัตย์ภาพยนตร์",จ๊อกกี้,workplace
220660,บริษัท นิษประปัญจ์พืชผล จำกัด (มหาชน),"09 ถนนพงศ์ฉบับนภา, บริษัท นิษประปัญจ์พืชผล จำกัด (มหาชน)",Software Engineer,workplace
539970,บริษัท ตันตราจิณการบัญชี จำกัด,"64 หมู่ 78 ถนนถาวรรัตน, บริษัท ตันตราจิณการบัญชี จำกัด",DevOps Engineer,workplace
599387,บริษัท เยาวธนโชค จำกัด,"02 ถ.แก้วอยู่, บริษัท เยาวธนโชค จำกัด",Backend Developer,workplace
211931,ห้างหุ้นส่วนสามัญ น้ำทิพย์,"81/08 ถนนนุ่มกัน, ห้างหุ้นส่วนสามัญ น้ำทิพย์",Mobile App Developer,workplace
